Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
3,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2694.79259837427,202.217613297206,538.958519674854,40.4435226594412,594.6027325684979,476.59705148383256,25.0,3.288,25.0,33,9.5,19.05263157894737,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5701.2,3478.7168911932636
4,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2632.9144653581543,187.84254367462563,526.5828930716309,37.568508734925125,848.5595742713949,314.7225548268818,25.0,3.584,25.0,18,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3678.8,49780.241498904936
5,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2494.893947075094,182.44208771277988,498.97878941501875,36.48841754255598,794.1560713883889,366.39303026960874,25.0,3.168,25.0,18,9.25,19.37837837837838,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4385.2,31696.787431200133
6,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2697.583343839453,192.94629652976565,539.5166687678906,38.58925930595313,704.7934205733324,370.50266972761096,25.0,2.768,25.0,21,9.75,19.641025641025642,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2893.2,25654.42338096176
7,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2404.982951190009,173.77739891533352,480.9965902380018,34.755479783066704,730.7045755810623,289.9463690894997,25.0,2.728,25.0,17,8.25,19.96969696969697,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4119.2,36633.04381815905
8,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2457.378169792259,171.6084037731613,491.4756339584518,34.32168075463226,752.9279061711168,314.57755351721426,25.0,2.688,25.0,18,9.0,19.97222222222222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3247.2,39469.271876931925
9,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2466.4105850005712,180.47579077779045,493.2821170001142,36.095158155558096,835.7522333162879,254.68502891438902,25.0,2.92,25.0,23,9.25,19.945945945945947,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5093.5,63212.19429966021
10,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2631.478451751887,182.81063226115305,526.2956903503774,36.56212645223061,841.7522333162877,312.3147009892217,25.0,3.256,25.0,23,8.25,20.515151515151516,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3966.3,51719.897319983975
1,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1817.25,167.05,363.45,33.41,497.25,213.75,25.0,3.352,25.0,32,8.75,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4779.2,19289.075
2,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,2119.75,178.4388888888889,423.95,35.68777777777778,527.25,323.75,25.0,3.528,25.0,29,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5487.2,8904.575
3,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1946.75,161.92777777777778,389.35,32.385555555555555,547.25,295.25,25.0,3.272,25.0,20,9.5,19.57894736842105,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5230.7,13720.55
4,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,2278.75,199.30555555555557,455.75,39.861111111111114,517.25,416.25,25.0,3.52,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5446,1777.75
5,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1833.25,154.0722222222222,366.65,30.81444444444444,481.25,295.25,25.0,3.176,25.0,14,9.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3926.3,5766.675
6,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1963.75,161.63888888888886,392.75,32.327777777777776,485.25,314.25,25.0,2.784,25.0,25,9.75,20.05128205128205,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2354.3,5754.0
7,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1602.75,151.28333333333333,320.55,30.256666666666668,481.25,187.75,25.0,2.8,25.0,24,8.75,19.857142857142858,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3511,19443.325
8,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,2006.25,161.58333333333334,401.25,32.31666666666667,533.25,299.75,25.0,2.664,25.0,16,9.5,20.57894736842105,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3332.8,10137.375
9,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,2096.75,176.92777777777778,419.35,35.385555555555555,503.25,347.75,25.0,2.912,25.0,30,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4164.2,4687.55
10,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1403.75,105.8611111111111,280.75,21.17222222222222,481.25,135.75,25.0,3.392,25.0,12,8.0,19.84375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3459.2,25591.375
1,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2222.25,230.71666666666667,444.45,46.14333333333333,465.25,415.25,25.0,4.008,25.0,39,10.0,20.95,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,449.2
2,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2274.25,223.53888888888886,454.85,44.70777777777777,463.25,445.25,25.0,4.152,25.0,42,10.0,20.85,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,82.8
3,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2276.25,237.58333333333334,455.25,47.516666666666666,463.25,437.25,25.0,3.992,25.0,35,10.0,20.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,118.0
4,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2286.25,235.80555555555554,457.25,47.16111111111111,469.25,445.25,25.0,4.064,25.0,40,10.0,20.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,144.0
5,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,1702.25,136.8277777777778,340.45,27.36555555555556,421.25,239.75,25.0,3.544,25.0,12,9.75,20.076923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,4202.95
6,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2106.25,196.80555555555557,421.25,39.361111111111114,453.25,369.25,25.0,3.256,25.0,24,10.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,1544.0
7,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2232.25,217.93888888888887,446.45,43.587777777777774,457.25,427.25,25.0,3.08,25.0,29,10.0,20.85,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,151.2
8,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,1970.25,170.78333333333333,394.05,34.156666666666666,455.25,347.25,25.0,2.968,25.0,16,10.0,19.9,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,2203.2
9,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2226.25,213.80555555555557,445.25,42.76111111111111,473.25,411.25,25.0,3.576,25.0,28,10.0,20.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,782.0
10,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2200.25,201.89444444444445,440.05,40.37888888888889,453.25,427.25,25.0,3.616,25.0,33,10.0,20.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,85.2
1,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2362.25,216.1611111111111,472.45,43.23222222222223,481.25,459.25,25.0,4.008,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,145.2
2,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2384.25,249.98333333333332,476.85,49.99666666666667,481.25,459.25,25.0,4.152,25.0,48,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,96.8
3,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,1640.25,121.11666666666666,328.05,24.223333333333336,415.25,228.25,25.0,3.992,25.0,9,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,4677.575
4,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2384.25,231.9833333333333,476.85,46.39666666666666,481.25,459.25,25.0,4.064,25.0,31,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,96.8
5,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2318.25,206.18333333333334,463.65,41.236666666666665,481.25,437.25,25.0,3.544,25.0,31,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,338.8
6,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2318.25,217.51666666666668,463.65,43.50333333333333,481.25,437.25,25.0,3.256,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,580.8
7,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2318.25,208.84999999999997,463.65,41.769999999999996,481.25,437.25,25.0,3.08,25.0,27,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,580.8
8,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2362.25,208.82777777777775,472.45,41.76555555555556,481.25,459.25,25.0,2.968,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,145.2
9,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2340.25,222.6722222222222,468.05,44.534444444444446,481.25,415.25,25.0,3.576,25.0,32,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,871.2
10,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2384.25,213.64999999999998,476.85,42.73,481.25,459.25,25.0,3.616,25.0,23,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,96.8
1,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3293.6699291502364,252.85933175889411,658.7339858300472,50.571866351778816,785.2037291236145,532.3987113542742,25.0,4.008,25.0,39,10.0,18.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,9826.726222534051
2,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3641.759325518179,266.5946516781817,728.3518651036359,53.31893033563634,797.916544001786,638.602732568498,25.0,4.152,25.0,32,10.0,20.2,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,5763.395436817594
3,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3834.324480711821,284.2072106824849,766.8648961423642,56.84144213649698,845.7522333162879,724.4222250864514,25.0,3.992,25.0,33,10.0,20.35,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,2478.3264054815704
4,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3529.9893646042583,268.1108747689835,705.9978729208517,53.6221749537967,774.2351900622916,627.5913703991671,25.0,4.064,25.0,31,10.0,19.3,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,4395.026831558974
5,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3174.071518057116,231.20158929015813,634.8143036114232,46.240317858031624,703.6932134117314,581.3680398091127,25.0,3.544,25.0,26,10.0,19.75,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,1993.3423627338975
6,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3343.64983038089,240.96999623068643,668.729966076178,48.19399924613729,727.9327407983344,643.873720893778,25.0,3.256,25.0,26,10.0,20.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,1191.509066787319
7,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3768.5135328656916,265.41141184145977,753.7027065731384,53.082282368291956,889.8112532208442,688.0538931867293,25.0,3.08,25.0,33,10.0,20.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,7110.839664101515
8,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3507.9988529047814,249.62219673121734,701.5997705809563,49.924439346243474,771.9327407983344,611.3317442432179,25.0,2.968,25.0,22,10.0,19.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,5493.487174286228
9,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3182.0613205777154,247.7124737906159,636.412264115543,49.542494758123176,754.9441029676652,514.5437126639417,25.0,3.576,25.0,42,10.0,19.05,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,8431.880315599908
10,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3168.6032972282756,228.74673993840614,633.7206594456551,45.74934798768122,714.1560713883889,478.8260631585525,25.0,3.616,25.0,32,10.0,17.95,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,9272.36365354257
1,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2540.25,216.78333333333333,508.05,43.35666666666667,533.25,459.25,25.0,4.008,25.0,25,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,881.2
2,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2456.25,227.58333333333334,491.25,45.516666666666666,523.25,437.25,25.0,4.152,25.0,47,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1138.0
3,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2354.25,225.31666666666666,470.85,45.06333333333334,501.25,443.25,25.0,3.992,25.0,38,10.0,19.9,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,614.8
4,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2380.25,218.56111111111113,476.05,43.71222222222222,491.25,435.25,25.0,4.064,25.0,32,10.0,20.2,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,553.2
5,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2185.75,160.5722222222222,437.15,32.11444444444444,505.75,321.25,25.0,3.544,25.0,13,9.5,20.57894736842105,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,5943.675
6,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2674.25,227.7611111111111,534.85,45.55222222222222,559.25,469.25,25.0,3.256,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,1382.8
7,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2409.25,208.87222222222223,481.85,41.77444444444445,537.25,457.25,25.0,3.08,25.0,31,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,1142.675
8,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2496.75,183.48333333333332,499.35,36.69666666666667,521.25,491.25,25.0,2.968,25.0,19,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,170.55
9,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2538.75,219.75,507.75,43.95,533.25,411.75,25.0,3.576,25.0,37,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,2886.75
10,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2394.25,164.87222222222223,478.85,32.974444444444444,581.25,441.25,25.0,3.616,25.0,11,10.0,20.15,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,3492.8
1,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2222.25,219.04999999999998,444.45,43.80999999999999,467.25,433.25,25.0,3.896,25.0,47,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,86.3,193.2
2,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2328.25,235.73888888888888,465.65,47.14777777777777,479.25,453.25,25.0,4.256,25.0,42,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,518.3,90.8
3,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2218.75,202.63888888888886,443.75,40.52777777777778,459.25,419.75,25.0,4.04,25.0,23,10.0,20.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,638,212.75
4,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2280.25,232.67222222222225,456.05,46.534444444444446,465.25,447.25,25.0,3.808,25.0,37,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,777.7,73.2
5,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2086.25,186.69444444444446,417.25,37.33888888888889,475.25,379.25,25.0,3.336,25.0,23,10.0,19.9,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,564.8,1716.0
6,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2218.25,206.29444444444442,443.65,41.25888888888889,469.25,425.25,25.0,3.168,25.0,33,10.0,20.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,145.2,306.8
7,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2224.25,213.7611111111111,444.85,42.75222222222222,469.25,413.25,25.0,3.04,25.0,23,10.0,20.95,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,229,696.8
8,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2144.75,209.32777777777775,428.95,41.86555555555556,475.25,367.25,25.0,3.112,25.0,29,9.75,20.794871794871796,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,248.7,2379.45
9,RoundRobinSlotting,RandomBatching,SideGroupedRouting,1913.75,160.52777777777777,382.75,32.105555555555554,445.25,337.75,25.0,3.2,25.0,16,9.75,19.871794871794872,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,419,1755.375
10,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2194.25,201.09444444444443,438.85,40.218888888888884,449.25,409.25,25.0,3.728,25.0,29,10.0,20.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,37.2,282.8
1,RoundRobinSlotting,RandomBatching,SShapeRouting,2340.25,223.67222222222225,468.05,44.73444444444444,481.25,459.25,25.0,4.056,25.0,34,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,369.8,145.2
2,RoundRobinSlotting,RandomBatching,SShapeRouting,2406.25,242.80555555555554,481.25,48.56111111111111,481.25,481.25,25.0,4.0,25.0,52,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,672,0.0
3,RoundRobinSlotting,RandomBatching,SShapeRouting,2362.25,220.1611111111111,472.45,44.032222222222224,481.25,459.25,25.0,3.584,25.0,34,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,440.8,145.2
4,RoundRobinSlotting,RandomBatching,SShapeRouting,2406.25,230.4722222222222,481.25,46.09444444444444,481.25,481.25,25.0,4.096,25.0,38,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,112.3,0.0
5,RoundRobinSlotting,RandomBatching,SShapeRouting,2175.75,208.34999999999997,435.15,41.669999999999995,481.25,389.75,25.0,3.448,25.0,33,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,392.7,1813.175
6,RoundRobinSlotting,RandomBatching,SShapeRouting,2384.25,221.65,476.85,44.330000000000005,481.25,459.25,25.0,3.192,25.0,30,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,136.2,96.8
7,RoundRobinSlotting,RandomBatching,SShapeRouting,2274.25,202.20555555555558,454.85,40.44111111111111,459.25,437.25,25.0,3.168,25.0,25,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,54.2,96.8
8,RoundRobinSlotting,RandomBatching,SShapeRouting,2336.75,217.59444444444443,467.35,43.51888888888889,481.25,433.75,25.0,3.416,25.0,22,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1142.3,443.55
9,RoundRobinSlotting,RandomBatching,SShapeRouting,2340.25,213.6722222222222,468.05,42.73444444444444,481.25,437.25,25.0,3.368,25.0,39,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,184.2,387.2
10,RoundRobinSlotting,RandomBatching,SShapeRouting,2340.25,228.3388888888889,468.05,45.66777777777778,481.25,437.25,25.0,3.768,25.0,31,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,154.2,387.2
1,RoundRobinSlotting,RandomBatching,LargestGapRouting,3094.582863269834,240.1018414059963,618.9165726539668,48.02036828119926,739.1674335577197,543.873720893778,25.0,4.08,25.0,26,10.0,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,521,8961.119055738009
2,RoundRobinSlotting,RandomBatching,LargestGapRouting,3372.2851053721906,251.9396690082709,674.4570210744381,50.38793380165418,766.4384218829998,631.916544001786,25.0,4.072,25.0,30,10.0,20.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,126.2,3677.6059746491674
3,RoundRobinSlotting,RandomBatching,LargestGapRouting,2966.0155367112966,212.24478970469548,593.2031073422593,42.448957940939096,658.1333470497273,537.916544001786,25.0,3.792,25.0,25,10.0,19.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,441.2,2922.78882712487
4,RoundRobinSlotting,RandomBatching,LargestGapRouting,3293.249894281587,253.5166643173686,658.6499788563174,50.703332863473726,812.740871146957,511.08568931450174,25.0,4.2,25.0,38,10.0,18.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,283.5,12970.831494034166
5,RoundRobinSlotting,RandomBatching,LargestGapRouting,3412.7437589925016,250.17208353316667,682.5487517985003,50.03441670663334,811.9755639063424,612.1753807642197,25.0,3.808,25.0,36,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,528.2,6786.881607845335
6,RoundRobinSlotting,RandomBatching,LargestGapRouting,3470.3240265074,258.4516450334978,694.06480530148,51.69032900669956,732.4384218829998,635.1084136531633,25.0,2.984,25.0,28,10.0,19.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,294.8,1958.0336932710168
7,RoundRobinSlotting,RandomBatching,LargestGapRouting,3347.9253181442928,238.3983404032065,669.5850636288585,47.6796680806413,761.6072320066203,613.7287195841106,25.0,3.128,25.0,27,10.0,19.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,75.2,4917.516841414916
8,RoundRobinSlotting,RandomBatching,LargestGapRouting,3620.056748226727,262.4457055161495,724.0113496453454,52.4891411032299,779.2457628381068,636.1560713883889,25.0,3.056,25.0,24,10.0,20.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,175.8,3781.0022613083956
9,RoundRobinSlotting,RandomBatching,LargestGapRouting,3557.0193034847325,252.71154007743846,711.4038606969465,50.5423080154877,740.5167511633869,695.505388994056,25.0,3.4,25.0,26,9.75,20.692307692307693,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,100,332.5444991575359
10,RoundRobinSlotting,RandomBatching,LargestGapRouting,3435.8323089029955,251.35182908673323,687.1664617805991,50.270365817346644,858.8850830631089,513.3680398091126,25.0,3.928,25.0,35,10.0,18.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,328.2,26009.29066516541
1,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2536.25,234.02777777777777,507.25,46.80555555555555,529.25,459.25,25.0,3.768,25.0,35,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,220.7,982.0
2,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2778.25,253.40555555555557,555.65,50.681111111111115,577.25,533.25,25.0,3.992,25.0,44,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,147.2,434.8
3,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2547.25,200.9388888888889,509.45,40.18777777777778,589.25,441.25,25.0,3.784,25.0,22,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,146.8,5401.2
4,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2355.25,216.33888888888887,471.05,43.26777777777777,523.25,429.25,25.0,4.2,25.0,33,10.0,19.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,186.5,1134.075
5,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2486.25,221.91666666666666,497.25,44.38333333333333,509.25,469.25,25.0,3.448,25.0,42,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,260.2,272.0
6,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2698.25,222.29444444444442,539.65,44.458888888888886,557.25,511.25,25.0,3.312,25.0,31,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,516.2,312.8
7,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2334.75,202.88333333333335,466.95,40.576666666666675,497.25,453.25,25.0,3.0,25.0,34,10.0,19.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,323,354.45
8,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2554.25,212.7611111111111,510.85,42.55222222222222,523.25,493.25,25.0,2.976,25.0,28,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,158.3,120.8
9,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2380.25,214.89444444444445,476.05,42.97888888888888,533.25,427.25,25.0,3.224,25.0,31,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,734.3,2297.2
10,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2422.25,224.49444444444444,484.45,44.89888888888889,509.25,463.25,25.0,3.808,25.0,38,10.0,20.25,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,64.7,425.2
